Created at,User,Tweet,ID,Number of Retweets,Number of likes,Source,Location
2022-10-04 20:39:12+00:00,spicybikki,@bebehowell_ knew i could count on you matcha latte queen girlboss coconut milk slay,1.5774E+18,0,1,Twitter for iPhone,
2022-10-04 20:28:27+00:00,iamtikaiam,Me on my birthday getting my free drink knowing ima get a chai matcha iced latte https://t.co/lGb9kCujcl,1.5774E+18,0,2,Twitter for iPhone,"Brooklyn, NY"
2022-10-04 20:28:24+00:00,luvrbambi,@JaspersCigs iced matcha latte w oat milk 🤭,1.5774E+18,0,0,Twitter for iPhone,they them || 16
2022-10-04 20:28:16+00:00,caraskittie,"@JaspersCigs coke zero, iced latte with soy milk, iced matcha latte, tea with like insane amounts of sweetener and the white monster.",1.5774E+18,0,0,Twitter for iPhone,"15, she/it, bmi 22"
2022-10-04 20:16:49+00:00,AmarieH23,But matcha tea latte with almond milk feels like PEAK white woman.,1.57739E+18,0,0,Twitter for iPhone,Minding my Business 
2022-10-04 20:14:20+00:00,AmarieH23,Ordering a Matcha Tea Latte makes me so embarrassed.,1.57739E+18,0,0,Twitter for iPhone,Minding my Business 
2022-10-04 20:06:50+00:00,AvilaaIrma,@brinainreallife matcha latte / w oat milk / 4 pumps of white mocha / cinnamon on top . My fav,1.57739E+18,0,2,Twitter for iPhone,"Kentucky, USA"
2022-10-04 20:02:48+00:00,mary_marie5,@masterofa11 NOO 😭 not the matcha slander. Just add peppermint syrup to the latte and it’s life changing I promise,1.57739E+18,0,0,Twitter for iPhone,Your Mama’s House 
2022-10-04 19:35:52+00:00,DELICATETHlN,made an almond milk matcha latte w strawberry syrup at work today n it smelled n tasted like childhood,1.57738E+18,0,10,Twitter for iPhone,‿୨♡୧‿︵‿୨♡୧‿︵‿୨♡୧‿
2022-10-04 19:28:10+00:00,ruma10927,Peace and my matcha latte is all i need 🍃 https://t.co/EWXaV6ZM9c,1.57738E+18,0,0,Twitter for iPhone,
2022-10-04 19:25:10+00:00,VibingWithCre,"Moringa tea with almond milk , cinnamon and honey taste like a Green Tea Matcha Latte at Starbucks, but a lil better. You’re welcome!",1.57738E+18,0,0,Twitter for iPhone,
2022-10-04 19:18:15+00:00,iamgaetanne,a grande iced matcha latte w oat milk &amp; 2 pumps of sf vanilla &gt;&gt;&gt; https://t.co/Em0R4G9k9k,1.57738E+18,0,0,Twitter for iPhone,"New York, USA"
2022-10-04 19:11:58+00:00,RoccoSenju,@pxolv Yeah I’ll just stick to her iced matcha latte,1.57738E+18,0,1,Twitter for iPhone,"Las Vegas, NV"
2022-10-04 19:07:08+00:00,fitscention,"A great selection of Paleo Matcha Latte Recipes https://t.co/88vPKIhT5h
#paleodiet #paleorecipes",1.57737E+18,0,0,IFTTT,
2022-10-04 18:56:09+00:00,llizzybell,Or an iced matcha latte 🧐,1.57737E+18,0,1,Twitter for iPhone,"Arizona, USA "
2022-10-04 18:54:49+00:00,CuencstaGangsta,I want an iced matcha latte with pumpkin foam so bad but I don’t wanna drive,1.57737E+18,0,0,Twitter for iPhone,"Riverside, CA"
2022-10-04 18:54:09+00:00,Megane_Kuroya,@ado1024imokenp I love Somen noodles and matcha latte!,1.57737E+18,0,0,Twitter Web App,
2022-10-04 18:46:00+00:00,BRUJAEDA,I have to try matcha latte with strawberry puree…,1.57737E+18,0,1,Twitter for iPhone,alondra/lonnie - she/her - 23
2022-10-04 18:41:21+00:00,ladizalocaa,"ughh the weather tuhdayyyyy
I just wanna curl up on the couch, wrapped in my ugg blanket and sipping on some spiced… https://t.co/nO5xXG43qq",1.57737E+18,0,1,Twitter Web App,"San Francisco, CA"
2022-10-04 18:39:20+00:00,itsnatalievr,Matcha latte and cheese danish 💅🏽 https://t.co/OYfhlbkIQX,1.57737E+18,0,0,Twitter for iPhone,
2022-10-04 18:34:02+00:00,saturdaysahar,"five tags, five faves 

food : cookies (does that count??)
drink : matcha latte (the one i make is my fav)
colour :… https://t.co/ahn4CKSLNZ",1.57737E+18,0,5,Twitter for iPhone,little lord fuckleroy
2022-10-04 18:26:54+00:00,__lxyd,"I’m NGL I went to Starbucks today and my iced matcha latte didn’t bring me as much joy as I thought it would 🥲

what a bummer !",1.57736E+18,0,1,Twitter for iPhone,CA
2022-10-04 18:19:06+00:00,ridetheIightng,iced matcha latte 🥺🥺🥺 https://t.co/zE4t0Fx1XC,1.57736E+18,0,1,Twitter for iPhone,! cbyf ↓ ! he/him ! 25 🏳️‍⚧️
2022-10-04 18:16:27+00:00,maleenbalqish,tai tai life: sipping matcha latte leisurely on weekdays https://t.co/Km4MMWSSRB,1.57736E+18,0,3,Twitter for Android,
2022-10-04 18:12:50+00:00,YoshLOL,This and a matcha latte to take the edge off 💯 https://t.co/qLcgffr7rr,1.57736E+18,0,1,Twitter for iPhone,
2022-10-04 18:12:48+00:00,catnipsmuggler,The Starbucks next to me has been out of Matcha Tea Latte for the past few days and I’m pissed.,1.57736E+18,0,0,Twitter for iPhone,"West Valley, WA"
2022-10-04 18:11:19+00:00,grassfuralt,@jaysaucin_ 🤝🤝🤝🤝 had a matcha latte,1.57736E+18,0,0,Twitter for Android,pfp @/wiliowtreemarch
2022-10-04 18:04:18+00:00,spicybikki,doz any1 hav recs 4 gud matcha latte 2 mak @ hom ? pls ansor,1.57736E+18,1,5,Twitter for iPhone,
2022-10-04 17:48:36+00:00,Bashleen_,"I ORDERERED A CAKE AND SHE WAS LIKE ""that's my faaav""
THEN I GOT A MATCHA LATTE AND SHE STARED INTO MY SOUL SAYIN ""… https://t.co/w2UzwdKQpU",1.57736E+18,0,0,Twitter for Android,"Lancaster, CA"
2022-10-04 17:45:54+00:00,despairqueenxo,"Iced matcha latté with flax milk and lavender syrup.
What's your favorite way to start the day and why is it sendin… https://t.co/Dk5LXsqSbA",1.57735E+18,9,68,Twitter for Android,
2022-10-04 17:25:03+00:00,Cardio_Bio_TV,"My Favorite Products ***** Products from @cardio.bio.tv 🛒web site👇
https://t.co/KAlfagnriC  
▶ Instagram @cardio.bi… https://t.co/0S7Iigr4na",1.57735E+18,1,0,Postify1,Guatemala
2022-10-04 17:21:56+00:00,legallynotpam,Whoo boy. I figured I’d finally try a matcha latte and tried ordering it decaf not knowing it had no espresso shots… https://t.co/Iyu3ssX7P9,1.57735E+18,0,2,Twitter for iPhone,DC
2022-10-04 17:03:18+00:00,cjhonteveros,cutieee anna sksks thankie for matcha latte ♡ https://t.co/0tZkgTqqB6,1.57734E+18,0,0,Twitter for Android,Alegria
2022-10-04 17:01:11+00:00,BoopTasstic,I told myself no drinks this week besides water. And here I am venti matcha latte in hand smh,1.57734E+18,0,1,Twitter for iPhone,"Garland, TX"
2022-10-04 16:59:16+00:00,zemurian,trying matcha latte at a new place like please don’t be ass please don’t be ass please don’t be ass,1.57734E+18,0,5,Twitter for iPhone,"ACAB, #freepalestine, #BLM"
2022-10-04 16:57:56+00:00,heaveyyyy,what’s in this iced matcha latte from dunkin? bc it’s good but towards the bottom of the cup I feel like I’m drinki… https://t.co/9BYYy0Z29t,1.57734E+18,0,1,Twitter for iPhone,Off The Grid
2022-10-04 16:50:51+00:00,charlaaah,"I just got the most disrespectful iced matcha latte in my life, they might as well have spit in my face",1.57734E+18,0,2,Twitter for iPhone,titty inn
2022-10-04 16:46:45+00:00,icedmatchas1ut,"@succulentkcals venti iced matcha tea latte made with soy milk and a pump of toasted vanilla, best meal replacement its DELICIOUS",1.57734E+18,0,2,Twitter for iPhone,ED TWT ; 19 ; she/her
2022-10-04 16:40:35+00:00,morty2239,@GWA_Avalon Hey we match! I got a pumpkin matcha latte today 😁,1.57734E+18,0,1,Twitter for Android,who knows...
2022-10-04 16:37:46+00:00,t9tsumi,@kamomilie how much is ur matcha latte,1.57734E+18,0,0,Twitter for iPhone,anzu 4ever • ic: @yrfangs ★
2022-10-04 16:32:43+00:00,JaniseSky,"@Starbucks I always order matcha latte iced, add oatmilk, 1 shot of espresso &amp; 3pumps SF vanilla! Soo yummy💚💚",1.57734E+18,0,0,Twitter for Android,
2022-10-04 16:30:04+00:00,ev967,"My Favorite Products ***** Products from @cardio.bio.tv 🛒web site👇
https://t.co/bi93Tedy6X  
▶ Instagram @cardio.bi… https://t.co/1darGWooFp",1.57734E+18,0,0,SmmBox,Estados Unidos
2022-10-04 16:29:47+00:00,kamomilie,@t9tsumi ITS OKAY IT WAS CHEAPER THAN THE MATCHA LATTE I BOUGHT EARLIER TODAY 😅,1.57734E+18,0,0,Twitter for iPhone,🐬🐙🦈
2022-10-04 16:25:48+00:00,TearsInMyWine,"I think I'm gonna get my hair done, get a matcha latte, come back home and play Genshin. I don't deserve a day off… https://t.co/NnK8aTbUGz",1.57733E+18,0,1,Twitter for Android,Savanaclaw Rm. 0727
2022-10-04 16:18:39+00:00,yazidhaziqnabil,"what to do? watch want a matcha latte? hmm video. contemplate about it, complain about your life then sleep thank m… https://t.co/n6T6oYjHXi",1.57733E+18,0,0,Twitter for Android,
2022-10-04 16:13:25+00:00,BlazingCary,@dirkyville It's ok been raining since last night. Im Having some matcha latte and a chocolate donut 🍩 😋,1.57733E+18,0,1,Twitter for Android,NYC
2022-10-04 16:13:13+00:00,VazrickWarlock,@Lilliana_VT Chai latte or matcha plz 🙏,1.57733E+18,0,2,Twitter for Android,"NA, Earth"
2022-10-04 16:02:04+00:00,707JJK,got myself a matcha latte today was just toooooo much,1.57733E+18,0,2,Twitter for iPhone,she/her ; 134340
2022-10-04 15:59:20+00:00,Lorettasays,@KaBoom17 Disgruntled fat Karen felt some kind of way but I didn’t do anything besides continue to order my matcha latte LMAO,1.57733E+18,0,0,Twitter for iPhone,D | M(aryland) | V
2022-10-04 15:58:44+00:00,GabiAshton,@_Maxienne I get a grande iced matcha latte in a venti cup with pumpkin foam 😍,1.57733E+18,0,2,Twitter for iPhone,Orange County & Los Angeles 
2022-10-04 15:48:26+00:00,deadrabbit92,"Green Girl-pistachio, wildflower honey, oatmilk matcha latte, heliotrope blossoms, marshmallow musk https://t.co/90L2xsKFRe",1.57732E+18,0,0,Twitter for iPhone,NYC
2022-10-04 15:45:53+00:00,princessaaimee,I learned how to make a fire matcha latte with cold foam 😆 Starbucks whoooo babe,1.57732E+18,0,2,Twitter for iPhone,
2022-10-04 15:44:55+00:00,genderlessurge,@succulentkcals matcha latte w/ coconut milk,1.57732E+18,0,1,Twitter for iPhone,HW: bmi 22.4 CW: bmi 18.3
2022-10-04 15:44:43+00:00,pearldiverrr,I’m confident that i make the best cinnamon matcha latte on earth,1.57732E+18,0,1,Twitter for iPhone,
2022-10-04 15:43:41+00:00,hwangdoi97,soaper tired na sa work. i deserve matcha latte 🥹,1.57732E+18,0,0,Twitter for iPhone,baby butt bread second branch
2022-10-04 15:41:20+00:00,achille_marti,This matcha latte order from Starbucks @2kimzzzz just put me on.. *chefs kiss*👌🏾,1.57732E+18,0,2,Twitter for iPhone,
2022-10-04 15:36:29+00:00,moldy_foodz,matcha latte w cbd oil (!!) at a manchester chain w friend in my program :)) https://t.co/Pehmds8HWy,1.57732E+18,0,19,Twitter for iPhone,
2022-10-04 15:36:11+00:00,maad_raabbits,"Got my post concert matcha latte and breakfast sammie, I am recovering, nature is healing",1.57732E+18,0,3,Twitter for iPhone,Winterfell
2022-10-04 15:14:05+00:00,bunnycombee,"🖤 height: 5’3”
💙 zodiac: sagittarius 
🖤 tattoos: none i am baby but i would love some one day
💙 favorite color: blu… https://t.co/tWsJX0csft",1.57732E+18,0,5,Twitter for iPhone,🖤
2022-10-04 15:10:36+00:00,c110433,"@teenykittyluvr Matcha latte, pesto gozleme, scoop of dairy-free pistachio gelato &amp; low cal instant vegetable soup",1.57732E+18,0,0,Twitter Web App,He/him 
2022-10-04 15:07:22+00:00,FlavorSumLLC,"#Flavorfocus: Introducing Matcha Almond Latte! 

Are you looking for a delicious and unique flavor combination for… https://t.co/6wJT62HhV0",1.57731E+18,0,0,HubSpot,
2022-10-04 15:01:35+00:00,sundayreset,"tuesday: filling breakfast, meditation, matcha latte, flowers for my room, weekly therapy session, work meetings https://t.co/chhLM03B8Q",1.57731E+18,76,543,Twitter for iPhone,a slow and steady life
2022-10-04 14:59:08+00:00,sinmantha,"now that I get my matcha latte with: extra matcha, almond milk, and lavender… it has really raised the caffeine bud… https://t.co/eP2XWhMQK5",1.57731E+18,0,0,Twitter for iPhone,ATX & DFW
2022-10-04 14:58:30+00:00,stxrryskiez,"@Spicydri @Stray_Kids Matcha Latte

My TOP choice for Billboard Hot Trending Songs chart is #CASE143    by… https://t.co/O7H8dMasq2",1.57731E+18,0,0,Twitter for iPhone,she/her | 23 | reign ❣️
2022-10-04 14:49:52+00:00,hootietheeowl,every clean girl aesthetic matcha latte minimalist blazer/trouser girlie on tik tok looks like a member of Haim,1.57731E+18,0,15,Twitter for iPhone,chicago — she/her 🇻🇪🇬🇷
2022-10-04 14:49:23+00:00,Iesbianregina,my matcha latte perfectly copying starbucks' bcuz this tastes 80% sugar 😭😭😭,1.57731E+18,0,1,Twitter Web App,‘97 lesbian | men dni
2022-10-04 14:48:15+00:00,biggmommathang,I want a matcha latte so bad….. https://t.co/Am4iGp8yGt,1.57731E+18,0,0,Twitter for iPhone,
2022-10-04 14:43:25+00:00,alienlilbitch,"5 tags, 5 faves 

food: tiramisù
drink: (ginseng) coffee, matcha latte
colour: turquoise, jade green, teal and simi… https://t.co/uK8aoCvi7V",1.57731E+18,0,7,Twitter for iPhone,19 || intp 5w6 so/sp
2022-10-04 14:36:14+00:00,rizanelllla,"10/04/22
- crab lumpia and saging na saba
- matcha latte (soy milk) and oreo
- spring rolls 🤤🤤🤤🤤
- water https://t.co/SS0xX39ZoV",1.57731E+18,0,0,Twitter for iPhone,Philippines 🇵🇭
2022-10-04 14:36:08+00:00,0304cafe,"Order for : @matchatyun  

-  crepes and matcha latte ! 

💌 ily !

📝@aurogyu https://t.co/50KiUh5c1a",1.57731E+18,0,2,Twitter Web App,MOA Cafe 
2022-10-04 14:34:37+00:00,charmereeknow,"@Spicydri @Stray_Kids Matcha Latte

My TOP choice for Billboard Hot Trending Songs chart is #CASE143   by #StrayKids @Stray_Kids",1.57731E+18,0,0,Twitter Web App,Stay St.
2022-10-04 14:27:52+00:00,Lee_naur,"@Spicydri @skzsmina @Stray_Kids Matcha latte

My TOP choice for Billboard Hot Trending Songs chart is #CASE143     … https://t.co/ufuTu8Fo0z",1.5773E+18,0,0,Twitter for Android,she/her 
2022-10-04 14:22:35+00:00,MelstaywithSkz,"@Spicydri @Stray_Kids Matcha latte? Nah, I'm good thanks

My TOP choice for Billboard Hot Trending Songs chart is… https://t.co/UOxX7NEPKG",1.5773E+18,0,0,Twitter for Android,District 9
2022-10-04 14:19:41+00:00,cssainzjr,@carlo55igns try sb’s iced matcha latte https://t.co/x2mTChqwPW,1.5773E+18,0,0,Twitter for iPhone,"
( 55 5 3 63 31 47 )
🏁  she  they  ‘02"
2022-10-04 14:18:58+00:00,Lorettasays,@The_Guid_Life Order a matcha latte 🤷🏾‍♀️,1.5773E+18,0,0,Twitter for iPhone,D | M(aryland) | V
2022-10-04 14:17:08+00:00,geminimisfit,Iced matcha latte &gt;,1.5773E+18,1,2,Twitter for iPhone,"Buffalo, NY"
2022-10-04 14:13:01+00:00,Iesbianregina,preparing my matcha latte while i read your thoughts,1.5773E+18,0,0,Twitter for iPhone,‘97 lesbian | men dni
2022-10-04 14:12:09+00:00,NOSENSELLA,"@Spicydri @Stray_Kids Matcha Latte

My TOP choice for Billboard Hot Trending Songs chart is #CASE143    by #StrayKids    @Stray_Kids!",1.5773E+18,0,0,Twitter for Android,"hyunjin épouse moi

"
2022-10-04 14:05:02+00:00,dnllsgy,matcha from kass &gt;&gt;&gt;&gt; sb green tea latte &amp; bfc matcha,1.5773E+18,0,2,Twitter for Android,squishy
2022-10-04 14:04:03+00:00,hopesnft,"@CaliTopp starbuck’s coffee is so expensive but has low quality coffee beans, i like their matcha latte tho",1.5773E+18,0,1,Twitter for iPhone,
2022-10-04 14:00:05+00:00,_yellowporsh,Me walking into work with my venti matcha latte 😌 https://t.co/RtwaYAkAu0,1.5773E+18,0,0,Twitter for iPhone,Cozy
2022-10-04 14:00:04+00:00,dreamygirl444,@MISSANGELKERR YEAAA i made a coffee latte this morning to wake me up so i think ill make some matcha tonight 🫶🏽,1.5773E+18,0,1,Twitter for iPhone,loa diary 18 | Actress
2022-10-04 13:59:50+00:00,baristabobbi,It’s a rainy day and i ordered an oat milk matcha latte.. typical !,1.5773E+18,0,1,Twitter for iPhone,she/her
2022-10-04 13:58:09+00:00,bubblecuppppp,"@Spicydri matcha latte 

I can't stop listening to #CASE143 the title track from the album of the year #MAXIDENT of… https://t.co/FbPGuk5fjS",1.5773E+18,0,0,Twitter for Android,
2022-10-04 13:56:11+00:00,milfstealer69,"@Spicydri @Stray_Kids Matcha latte

My TOP choice for Billboard Hot Trending Songs chart is #CASE143      by… https://t.co/2vkJoJbt6A",1.5773E+18,0,1,Twitter for Android,stayville 
2022-10-04 13:53:23+00:00,Minhochiddies,"@Spicydri @Stray_Kids Matcha latte

My TOP choice for Billboard Hot Trending Songs chart is #CASE143      by… https://t.co/WY4FzyVIMa",1.5773E+18,0,0,Twitter for Android,she/her•18•#lovestay
2022-10-04 13:52:15+00:00,IssabellaMariee,I want a matcha iced latte,1.5773E+18,0,0,Twitter for iPhone,
2022-10-04 13:50:42+00:00,KateStantonSing,"@thetaoishway Good morning, Ming! I loved how this brown leaf looks gold in the sunshine☀️☀️☀️have a beautiful day!… https://t.co/dzBB7jg54J",1.5773E+18,1,8,Twitter Web App,
2022-10-04 13:48:05+00:00,iEatOat,i am just a girl Please give me a matcha latte,1.57729E+18,5,15,Twitter for iPhone,"ed recov 
edtwt dni
she her 16"
2022-10-04 13:28:07+00:00,Jenferjuniper68,@charlotte_abst @liamgallagher @NoelGallagher Good day Charlotte - I hope you're feeling a bit better. Iced matcha… https://t.co/JFekO4Efxb,1.57729E+18,0,1,Twitter Web App,"The Boardwalk - Manchester, UK"
2022-10-04 13:23:58+00:00,frackingexpert,Having a matcha latte like some little pussy,1.57729E+18,1,34,Twitter for Android,Нью-Джерси
2022-10-04 13:13:35+00:00,jamgyupsal,Thank u pick up coffee for always making my foodpanda requests whenever i order ur matcha latte with espresso shot 🫶🏼,1.57729E+18,0,1,Twitter for iPhone,
2022-10-04 13:11:42+00:00,Yukikoona,A matcha latte,1.57729E+18,0,0,Twitter for Android,Kevin's boobs
2022-10-04 13:11:30+00:00,jjodarttv,"Lavender matcha oat milk latte, rolled pants, combat boots, cropped flannel https://t.co/AuuTw7vGSN",1.57729E+18,0,2,Twitter for iPhone,
2022-10-04 13:06:35+00:00,IsshoLDS,"Sweet Yorokobi just got sweeter 😋 Enjoy a Matcha Latte with your selection of sweet treats, this week only in the K… https://t.co/AJzNFYpIxg",1.57728E+18,0,0,Twitter for iPhone,"Leeds, England"
2022-10-04 13:05:56+00:00,becalat,"11. 🌌Hot venti chai latte, no sugar, extra espresso pump, almond milk.

🌅Cold venti passion lemon tea /(matchaas 2n… https://t.co/DmWG1Kr3B1",1.57728E+18,0,0,Twitter for Android,
2022-10-04 13:05:00+00:00,tweakin_rells,"The windows are open, the breeze is flowing, Im drinking a matcha latte and getting some work done while the laundr… https://t.co/C0aau75wds",1.57728E+18,0,10,Twitter for Android,michigan 
2022-10-04 13:02:06+00:00,aritualofmoons,"iced matcha latte, palo santo smoke &amp; tarot morning ritual.",1.57728E+18,0,14,Twitter for iPhone,𝔬𝔩𝔡 𝔠𝔦𝔱𝔶 †
2022-10-04 13:01:34+00:00,BBKING6911,@earthaura_ Matcha tea latte with oat milk and cinnamon,1.57728E+18,0,0,Twitter for iPhone,"Atlanta, GA"
